1 2 3
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 15 18
9 14 19
10 12 18
11 13 19
11 14 16
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 15 19
9 14 18
10 12 18
11 13 19
11 15 16
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 16 18
9 17 19
10 12 14
11 13 15
11 14 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 16 18
9 18 19
10 12 14
11 13 19
11 14 15
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 17 19
9 16 18
10 12 15
11 13 14
11 15 19
12 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 17 19
9 18 19
10 12 18
11 13 14
11 15 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 18 19
9 16 18
10 12 15
11 13 19
11 14 15
12 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 17
8 18 19
9 17 19
10 12 18
11 13 15
11 14 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 19
8 15 17
9 14 18
10 12 17
11 14 16
11 15 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 16 19
7 10 19
8 15 17
9 14 18
10 12 18
11 14 19
11 15 16
12 13 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 14
8 13 18
9 16 17
10 15 19
11 12 15
11 14 19
12 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 15 16
9 14 18
10 14 19
11 12 13
11 15 19
12 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 15 16
9 14 19
10 14 18
11 12 13
11 16 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 15 18
9 14 16
10 15 19
11 12 13
11 14 19
12 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 15 18
9 14 19
10 18 19
11 12 13
11 14 16
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 15 19
9 14 16
10 15 18
11 12 13
11 16 19
12 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 15 19
9 14 18
10 18 19
11 12 13
11 15 16
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 16 18
9 16 19
10 14 15
11 12 13
11 14 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 16 18
9 18 19
10 14 19
11 12 13
11 14 15
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 16 19
9 16 18
10 14 15
11 12 13
11 15 19
12 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 16 19
9 18 19
10 14 18
11 12 13
11 15 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 18 19
9 16 18
10 15 19
11 12 13
11 14 15
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 17
8 18 19
9 16 19
10 15 18
11 12 13
11 14 16
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 18
8 16 17
9 16 19
10 14 15
11 12 14
11 13 19
12 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 18
8 16 17
9 18 19
10 14 19
11 12 14
11 13 15
12 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 18
8 16 19
9 16 17
10 14 15
11 12 15
11 13 19
12 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 18
8 16 19
9 18 19
10 14 17
11 12 16
11 13 15
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 18
8 18 19
9 16 17
10 15 19
11 12 15
11 13 14
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 18
8 18 19
9 16 19
10 15 17
11 12 16
11 13 14
12 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 15 16
9 14 18
10 14 17
11 12 16
11 15 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 15 18
9 14 16
10 15 17
11 12 16
11 14 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 16 17
9 16 18
10 14 15
11 12 14
11 15 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 16 17
9 18 19
10 14 18
11 12 14
11 15 16
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 16 18
9 16 17
10 14 15
11 12 15
11 14 19
12 13 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 16 18
9 18 19
10 14 17
11 12 16
11 14 15
12 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 18 19
9 16 17
10 15 18
11 12 15
11 14 16
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 13 16
5 17 18
6 17 19
7 10 19
8 18 19
9 16 18
10 15 17
11 12 16
11 14 15
12 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 13 16
7 12 18
8 15 17
9 14 19
10 12 19
10 14 18
11 13 17
11 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 13 16
7 12 18
8 15 19
9 14 17
10 12 19
10 15 18
11 13 17
11 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 13 16
7 12 18
8 16 19
9 17 19
10 12 14
10 15 18
11 13 17
11 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 13 16
7 12 18
8 17 18
9 17 19
10 12 19
10 14 15
11 13 14
11 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 13 16
7 12 18
8 17 19
9 16 19
10 12 15
10 14 18
11 13 17
11 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 13 16
7 12 18
8 17 19
9 17 18
10 12 19
10 14 15
11 13 15
11 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 15 16
7 14 17
8 13 18
9 12 19
10 12 18
10 13 19
11 14 16
11 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 15 16
7 14 18
8 13 17
9 12 19
10 12 18
10 14 19
11 13 16
11 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 15 16
7 16 18
8 17 18
9 12 19
10 12 13
10 14 19
11 13 14
11 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 15 16
7 17 18
8 16 18
9 12 19
10 12 14
10 13 19
11 13 14
11 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 15 16
7 17 18
8 17 19
9 12 18
10 12 19
10 13 14
11 13 15
11 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 15 16
7 17 18
8 17 19
9 12 19
10 12 18
10 13 14
11 13 16
11 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 16 18
7 16 19
8 17 18
9 17 19
10 12 13
10 14 15
11 12 14
11 13 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 16 18
7 16 19
8 17 19
9 17 18
10 12 13
10 14 15
11 12 15
11 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 9 13
3 4 14
3 7 15
5 16 17
5 18 19
6 16 18
7 17 19
8 16 19
9 17 18
10 12 14
10 13 15
11 12 15
11 13 14

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 11 14
5 7 15
5 9 16
6 14 17
7 8 18
9 12 19
10 16 19
11 15 17
12 16 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 11 14
5 7 15
5 9 16
6 14 17
7 8 18
9 12 19
10 17 19
11 17 18
12 15 16
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 11 14
5 7 15
5 9 16
6 16 17
7 8 18
9 15 17
10 14 19
11 12 19
12 14 18
13 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 11 14
5 7 15
5 9 16
6 16 17
7 8 18
9 17 18
10 17 19
11 12 19
12 14 15
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 11 14
5 7 15
5 9 16
6 17 18
7 8 19
9 15 17
10 14 18
11 18 19
12 14 19
12 15 16
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 11 14
5 7 15
5 9 16
6 17 18
7 8 19
9 17 19
10 16 17
11 15 18
12 14 15
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 12 14
5 7 15
5 14 16
6 9 17
7 8 18
9 11 19
10 17 19
11 17 18
12 15 16
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 12 14
5 7 15
5 16 17
6 9 16
7 8 18
9 15 17
10 14 19
11 12 19
11 14 18
13 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 14
5 15 16
6 16 17
7 8 18
9 10 19
9 11 17
11 12 19
12 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 14
5 15 16
6 17 18
7 8 19
9 10 17
9 11 18
11 17 19
12 14 16
12 15 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 14
5 16 17
6 15 16
7 8 18
9 10 19
9 12 17
11 12 19
11 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 14
5 16 17
6 15 18
7 8 19
9 10 16
9 12 17
11 14 18
11 15 19
12 16 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 14
5 16 17
6 16 18
7 8 19
9 10 17
9 16 19
11 12 15
11 14 18
12 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 14
5 16 17
6 16 18
7 8 19
9 10 18
9 16 19
11 12 15
11 18 19
12 14 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 12 14
6 11 17
7 8 18
9 11 19
9 17 18
10 17 19
12 15 16
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 12 17
6 11 14
7 8 18
9 12 19
9 16 17
10 15 19
11 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 12 17
6 11 14
7 8 18
9 12 19
9 17 18
10 17 19
11 15 16
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 12 17
6 11 18
7 8 19
9 16 17
9 18 19
10 14 18
11 14 19
12 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 12 17
6 11 18
7 8 19
9 16 18
9 17 19
10 14 17
11 15 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 14 18
7 8 19
9 11 12
9 16 17
10 15 18
11 15 19
12 16 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 14 18
7 8 19
9 11 12
9 16 18
10 15 17
11 16 19
12 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 14 18
7 8 19
9 11 12
9 16 19
10 15 17
11 16 18
12 17 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 14 18
7 8 19
9 11 12
9 16 19
10 15 18
11 18 19
12 16 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 14 18
7 8 19
9 11 12
9 17 19
10 17 18
11 15 16
12 16 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 14 18
7 8 19
9 11 12
9 18 19
10 17 18
11 16 19
12 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 16
7 8 18
9 11 19
9 12 17
10 12 19
11 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 17
7 8 18
9 11 16
9 12 18
10 14 19
11 12 19
13 15 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 17
7 8 18
9 11 16
9 12 19
10 14 19
11 12 18
13 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 17
7 8 18
9 11 18
9 12 16
10 15 19
11 12 19
13 14 19
16 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 17
7 8 18
9 11 18
9 12 19
10 17 19
11 12 16
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 17
7 8 18
9 11 19
9 12 16
10 15 19
11 12 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 17
7 8 18
9 11 19
9 12 18
10 17 19
11 12 16
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 17
9 11 18
9 12 19
10 18 19
11 13 19
12 14 16
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 16
9 12 17
10 14 18
11 15 19
12 16 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 16
9 12 19
10 14 18
11 18 19
12 16 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 18
9 12 16
10 15 17
11 16 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 18
9 12 17
10 17 19
11 15 16
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 18
9 12 17
10 18 19
11 15 19
12 14 16
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 18
9 12 19
10 17 18
11 16 19
12 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 19
9 12 16
10 15 17
11 16 18
12 17 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 15 18
7 8 19
9 11 19
9 12 17
10 17 18
11 15 16
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 16 17
7 8 18
9 11 19
9 17 18
10 12 19
11 12 15
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 16 18
7 8 19
9 11 18
9 17 19
10 12 17
11 15 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 15
9 11 18
9 13 19
10 18 19
11 12 19
12 14 16
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 18
9 11 19
9 16 17
10 15 19
11 12 15
12 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 16
9 17 19
10 14 18
11 12 15
12 16 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 16
9 18 19
10 14 18
11 12 19
12 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 18
9 16 17
10 15 19
11 12 15
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 18
9 16 19
10 15 17
11 12 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 18
9 16 19
10 15 18
11 12 19
12 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 18
9 17 19
10 18 19
11 12 15
12 14 16
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 19
9 16 17
10 15 18
11 12 15
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 17 18
7 8 19
9 11 19
9 16 18
10 15 17
11 12 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 18 19
7 8 17
9 11 18
9 16 19
10 15 18
11 13 19
12 14 16
12 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 14 17
6 18 19
7 8 18
9 11 19
9 16 17
10 15 19
11 15 18
12 13 17
12 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 16
7 8 19
9 12 17
9 18 19
10 12 18
11 14 19
11 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 18
9 12 19
9 16 17
10 15 19
11 12 15
11 13 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 16
9 17 19
10 14 18
11 12 15
11 16 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 16
9 18 19
10 14 18
11 12 19
11 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 18
9 16 17
10 15 19
11 12 15
11 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 18
9 16 19
10 15 17
11 12 16
11 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 18
9 16 19
10 15 18
11 12 19
11 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 18
9 17 19
10 18 19
11 12 15
11 14 16
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 12
2 10 13
3 4 13
3 14 15
5 7 16
5 17 18
6 14 17
7 8 19
9 12 19
9 16 17
10 15 18
11 12 15
11 16 19
13 14 18

1 2 3
0 4 5
